ID,County_ID,County,PDF,Place Name,Source Alias,mapID,Designation,Settlement,Type,Total Population (excluding 'strangers'),Occupied Houses/Householders,Unoccupied Houses,Persons lacking proper habitation,Number of Landing Places,Legal Quay,Landing Permitted,Headport,Customs Office,Vessels itemised,Vessels not itemised,Number of Masters & Owners,Mariners & Fishermen,Masters,Mariners (including Masters),Boys,Fishermen not itemised,Destinations,Goods out,Goods in,Goods (unspecified in/out),Notes,Vessels,Deputies
194,45,Suffolk,122,Walberswick,,40,,,,,,,,,,1,Great Yarmouth,,41,,,114,4,,,,,,,,,"[{'type': 'ship','name': '','tonnage': '100','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '100','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '40','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '40','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '30','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '30','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '30','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '20','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '18','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '18','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'}]",
195,45,Suffolk,122,Southwold,,39,,,,,,,,,,1,Great Yarmouth,,92,,,174,,,,,,,,,,"[{'type': 'ship','name': '','tonnage': '140','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '80','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '80','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '60','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '60','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '60','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '60','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '40','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'hoy','name': '','tonnage': '30','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '24','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '24','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '20','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '20','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '20','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '20','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'}]",
196,45,Suffolk,122,Easton Quay,Easton,486,,,,,,,,,,1,Great Yarmouth,,16,,,20,,,,,,,,,,"[{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'}]",
197,45,Suffolk,122,Covehithe,,487,,,,,,,,,,1,Great Yarmouth,,0,,,22,,,,,,,,,,,
198,45,Suffolk,122,Kessingland,,482,,,,,,,,,,1,Great Yarmouth,,0,,,11,,,,,,,,,,,
199,45,Suffolk,122,Pakefield Rode,Pakefield,494,,,,,,,,,,1,Great Yarmouth,,2,,,29,,,,,,,,,,"[{'type': 'crayer','name': '','tonnage': '20','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]",
200,45,Suffolk,122,Kirkley Rode,Kirkley,493,,,,,,,,,,1,Great Yarmouth,,1,,,22,,,,,,,,,,"[{'type': 'ship','name': '','tonnage': '34','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''}]",
201,45,Suffolk,122,Lowestoft,,37,,,,,,,,,,1,Great Yarmouth,,17,,,,,87,,28,,,,,,"[{'type': 'ship','name': '','tonnage': '120','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '70','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '70','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'ship','name': '','tonnage': '45','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'crayer','name': '','tonnage': '30','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': ''},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '1-16','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'}]",
202,45,Suffolk,122,Corton,,778,,,,,,,,,,1,Great Yarmouth,,3,,,,,4,,6,,,,,,"[{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'}]",
203,45,Suffolk,122,Gorleston,,779,,,,,,,,,,1,Great Yarmouth,,4,,,19,,,,,,,,,,"[{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'},{'type': 'boat','name': '','tonnage': '','owners': '','master': '','mariners': '','boys': '','fishermen': '','notes': 'Fishing'}]",
